probe_id	gene_id	symbol
40787_at	147179	WIPF2
40788_at	204	AK2
40789_at	204	AK2
40790_at	8553	BHLHE40
40791_at	5430	POLR2A
40792_s_at	7204	TRIO
40793_s_at	361	AQP4
40794_at	354	KLK3
40795_at	7273	TTN
40796_at	100506866	TTN-AS1
40797_at	102	ADAM10
40798_s_at	102	ADAM10
40799_at	90861	JPT2
407_at	5787	PTPRB
40800_at	90861	JPT2
40801_at	26130	GAPVD1
40802_at	26130	GAPVD1
40803_at	114908	TMEM123
40804_at	4927	NUP88
40805_at	26037	SIPA1L1
40806_at	4247	MGAT2
40807_at	10489	LRRC41
40808_at	1113	CHGA
40809_at	6645	SNTB2
40810_at	6599	SMARCC1
40811_at	26036	ZNF451
40812_at	6526	SLC5A3
40813_at	6526	SLC5A3
40814_at	3423	IDS
40815_g_at	3423	IDS
40816_at	11137	PWP1
40817_at	4924	NUCB1
40818_at	3516	RBPJ
40820_at	9939	RBM8A
40821_at	191	AHCY
40822_at	4775	NFATC3
40823_s_at	4775	NFATC3
40824_at	23039	XPO7
40825_at	22924	MAPRE3
40826_at	4140	MARK3
40827_at	3376	IARS
40828_at	8874	ARHGEF7
40829_at	23038	WDTC1
40830_at	3338	DNAJC4
40831_at	26128	KIF1BP
40832_s_at	26092	TOR1AIP1
40833_r_at	26092	TOR1AIP1
40834_at	23037	PDZD2
40835_at	64852	TUT1
40836_s_at	256364	EML3
40837_at	7089	TLE2
40838_at	23036	ZNF292
40839_at	5412	UBL3
40840_at	10105	PPIF
40841_at	6867	TACC1
40842_at	6626	SNRPA
40843_at	9270	ITGB1BP1
40844_at	9646	CTR9
40845_at	3609	ILF3
40846_g_at	3609	ILF3
40847_at	9645	MICAL2
40848_g_at	9645	MICAL2
40849_s_at	10488	CREB3
40850_at	23770	FKBP8
40851_r_at	10483	SEC23B
40852_at	23424	TDRD7
40853_at	57205	ATP10D
40854_at	7385	UQCRC2
40855_at	23034	SAMD4A
40856_at	5176	SERPINF1
40858_at	5669	PSG1
40859_at	79882	ZC3H14
40860_s_at	79882	ZC3H14
40861_at	9643	MORF4L2
40862_i_at	1152	CKB
40863_r_at	1152	CKB
40864_at	5879	RAC1
40865_at	6996	TDG
40866_at	8508	NIPSNAP1
40867_at	5518	PPP2R1A
40868_at	55623	THUMPD1
40869_at	10180	RBM6
40870_g_at	10180	RBM6
40871_at	7428	VHL
40872_at	1340	COX6B1
40873_at	1857	DVL3
40874_at	55573	CDV3
40875_s_at	6625	SNRNP70
40876_at	2992	GYG1
40878_f_at	400322	HERC2P2
40879_at	23299	BICD2
40880_r_at	1182	CLCN3
40881_at	47	ACLY
40882_at	8824	CES2
40883_at	8675	STX16
40884_g_at	8675	STX16
40885_s_at	8675	STX16
40886_at	1915	EEF1A1
40887_g_at	1915	EEF1A1
40890_at	4580	MTX1
40891_f_at	8270	LAGE3
40892_s_at	8270	LAGE3
40893_at	8803	SUCLA2
40894_at	80143	SIKE1
40895_g_at	80143	SIKE1
40896_at	5451	POU2F1
40897_at	5145	PDE6A
40898_at	8878	SQSTM1
40899_at	3880	KRT19
408_at	2919	CXCL1
40900_at	4628	MYH10
40901_at	29966	STRN3
40902_at	11059	WWP1
40903_at	10159	ATP6AP2
40904_at	26121	PRPF31
40905_s_at	26121	PRPF31
40906_at	146542	ZNF688
40907_at	146540	ZNF785
40908_r_at	8451	CUL4A
40909_at	285282	RABL3
40910_at	829	CAPZA1
40911_at	670	BPHL
40912_s_at	670	BPHL
40913_at	493	ATP2B4
40914_s_at	493	ATP2B4
40915_r_at	983	CDK1
40916_at	56271	BEX4
40917_at	157922	CAMSAP1
40919_at	6752	SSTR2
40920_at	8555	CDC14B
40922_at	206358	SLC36A1
40923_at	206358	SLC36A1
40924_at	84900	RNFT2
40927_at	6535	SLC6A8
40928_at	26118	WSB1
40929_at	26118	WSB1
40930_at	25830	SULT4A1
40931_at	50999	TMED5
40932_at	84243	ZDHHC18
40933_f_at	84243	ZDHHC18
40934_at	84975	MFSD5
40935_at	84975	MFSD5
40936_at	51232	CRIM1
40937_at	49855	SCAPER
40939_at	9986	RCE1
40940_at	9217	VAPB
40941_at	9217	VAPB
40942_g_at	9217	VAPB
40943_at	79071	ELOVL6
40944_at	8462	KLF11
40945_at	8462	KLF11
40946_at	81875	ISG20L2
40947_at	81875	ISG20L2
40948_at	6094	ROM1
40949_at	1783	DYNC1LI2
40950_at	1783	DYNC1LI2
40952_at	440352	SNX29P2
40953_at	1266	CNN3
40955_at	53635	PTOV1
40956_at	8131	NPRL3
40957_at	23512	SUZ12
40958_at	6710	SPTB
40959_at	26030	PLEKHG3
40960_at	2683	B4GALT1
40961_at	6595	SMARCA2
40962_s_at	6595	SMARCA2
40963_at	24	ABCA4
40964_at	3099	HK2
40965_at	1183	CLCN4
40966_at	27347	STK39
40967_at	27347	STK39
40968_at	9021	SOCS3
40969_at	9021	SOCS3
40970_at	5994	RFXAP
40971_at	23294	ANKS1A
40972_at	208	AKT2
40973_at	56288	PARD3
40974_at	402055	SRRD
40975_s_at	24144	TFIP11
40976_at	10300	KATNB1
40977_f_at	1038	CDR1
40978_s_at	1038	CDR1
40979_at	10598	AHSA1
40980_at	57680	CHD8
40981_at	57680	CHD8
40982_at	55720	TSR1
40984_at	27229	TUBGCP4
40985_g_at	27229	TUBGCP4
40986_s_at	7158	TP53BP1
40987_at	7421	VDR
40988_at	10730	YME1L1
40989_at	10098	TSPAN5
40990_at	10098	TSPAN5
40991_at	8819	SAP30
40992_s_at	8819	SAP30
40993_r_at	8819	SAP30
40994_at	2869	GRK5
40995_at	4747	NEFL
40996_s_at	4747	NEFL
40997_at	5094	PCBP2
40998_at	9968	MED12
40999_at	9968	MED12
409_at	10971	YWHAQ
41000_at	1112	FOXN3
41001_at	22895	RPH3A
41002_at	9121	SLC16A5
41003_at	5203	PFDN4
41004_at	7156	TOP3A
41005_at	8516	ITGA8
41006_at	146712	B3GNTL1
41007_at	91977	MYOZ3
41008_at	26049	FAM169A
41009_at	63982	ANO3
41010_at	9456	HOMER1
41011_i_at	11069	RAPGEF4
41012_r_at	11069	RAPGEF4
41013_at	196740	VSTM4
41014_s_at	5308	PITX2
41015_at	5562	PRKAA1
41016_at	7143	TNR
41017_at	4608	MYBPH
41018_at	25864	ABHD14A
41019_at	5082	PDCL
41020_at	5126	PCSK2
41021_s_at	2820	GPD2
41022_r_at	2820	GPD2
41023_at	731	C8A
41024_f_at	2996	GYPE
41025_r_at	2996	GYPE
41026_f_at	2994	GYPB
41027_at	2296	FOXC1
41028_at	6263	RYR3
41029_at	11066	SNRNP35
41030_at	2302	FOXJ1
41031_at	4958	OMD
41032_at	5125	PCSK5
41033_at	7637	ZNF84
41034_s_at	6820	SULT2B1
41035_at	9755	TBKBP1
41036_at	79734	KCTD17
41037_at	7004	TEAD4
41038_at	4688	NCF2
41039_at	25809	TTLL1
41040_at	10557	RPP38
41041_s_at	4647	MYO7A
41042_r_at	4647	MYO7A
41043_at	6665	SOX15
41044_at	93594	TBC1D31
41045_at	6398	SECTM1
41046_s_at	9203	ZMYM3
41047_at	79095	C9orf16
41048_at	5366	PMAIP1
41049_at	3667	IRS1
41050_at	6877	TAF5
41051_at	7257	TSNAX
41052_s_at	773	CACNA1A
41053_at	57827	C6orf47
41054_at	23149	FCHO1
41055_at	23148	NACAD
41056_at	25859	PART1
41057_at	55856	ACOT13
41058_g_at	55856	ACOT13
41059_at	11314	CD300A
41060_at	898	CCNE1
41061_at	3092	HIP1
41062_at	84759	PCGF1
41063_g_at	84759	PCGF1
41064_at	84759	PCGF1
41065_at	4793	NFKBIB
41066_at	4246	SCGB2A1
41067_at	1787	TRDMT1
41068_at	4957	ODF2
41069_at	11061	CNMD
41070_r_at	7978	MTERF1
41071_at	6691	SPINK2
41072_at	859	CAV3
41073_at	8549	LGR5
41074_at	8549	LGR5
41075_at	10566	AKAP3
41076_at	2707	GJB3
41077_at	643641	ZNF862
41078_at	23144	ZC3H3
41079_at	9311	ASIC3
41081_at	699	BUB1
41082_at	8153	RND2
41083_at	126299	ZNF428
41084_at	126299	ZNF428
41085_at	5427	POLE2
41086_at	8601	RGS20
41087_at	1749	DLX5
41088_at	11057	ABHD2
41089_at	493	ATP2B4
41090_s_at	491	ATP2B2
41091_at	2186	BPTF
41092_at	3948	LDHC
41093_at	4978	OPCML
41094_at	5304	PIP
41095_at	2068	ERCC2
41096_at	6279	S100A8
41097_at	7014	TERF2
41098_at	23500	DAAM2
41099_at	3980	LIG3
410_s_at	1460	CSNK2B
41100_at	22900	CARD8
41101_at	9896	FIG4
41102_at	27238	GPKOW
41103_at	7862	BRPF1
41104_at	10563	CXCL13
41105_s_at	4301	AFDN
41106_at	3783	KCNN4
41107_at	9751	SNPH
41108_at	8225	GTPBP6
41109_at	722	C4BPA
41110_at	8065	CUL5
41111_at	587	BCAT2
41112_at	26048	ZNF500
41113_at	26048	ZNF500
41114_at	23139	MAST2
41115_s_at	8938	BAIAP3
41116_at	115939	TSR3
41117_s_at	9351	SLC9A3R2
41118_at	79758	DHRS12
41119_f_at	79758	DHRS12
41120_at	275	AMT
41121_at	8675	STX16
41122_at	23028	KDM1A
41123_s_at	5168	ENPP2
41124_r_at	5168	ENPP2
41125_r_at	5168	ENPP2
41126_at	6509	SLC1A4
41127_at	6509	SLC1A4
41129_at	440026	TMEM41B
41130_at	8498	RANBP3
41133_at	10146	G3BP1
41134_at	22839	DLGAP4
41135_at	6170	RPL39
41136_s_at	351	APP
41137_at	4660	PPP1R12B
41138_at	4267	CD99
41139_at	9500	MAGED1
41140_at	3460	IFNGR2
41141_at	5612	THAP12
41142_at	5019	OXCT1
41145_at	10144	FAM13A
41146_at	142	PARP1
41147_at	81689	ISCA1
41148_at	3347	HTN3
41149_at	81691	LOC81691
41150_r_at	23509	POFUT1
41151_at	51763	INPP5K
41153_f_at	1495	CTNNA1
41154_r_at	1495	CTNNA1
41155_at	1495	CTNNA1
41156_g_at	1495	CTNNA1
41157_at	5887	RAD23B
41158_at	5354	PLP1
41159_at	1213	CLTC
41160_at	53615	MBD3
41161_at	1616	DAXX
41162_at	5496	PPM1G
41163_at	23423	TMED3
41164_at	3507	IGHM
41165_g_at	3507	IGHM
41166_at	3507	IGHM
41167_at	5520	PPP2R2A
41168_at	6892	TAPBP
41169_at	5329	PLAUR
41172_at	51109	RDH11
41175_at	865	CBFB
41176_at	79888	LPCAT1
41177_at	79888	LPCAT1
41178_at	6135	RPL11
41179_at	22838	RNF44
41182_at	1638	DCT
41183_at	1479	CSTF3
41184_s_at	5696	PSMB8
41186_at	6613	SUMO2
41187_at	103910	MYL12B
41188_at	55353	LAPTM4B
41189_at	8718	TNFRSF25
41190_at	8718	TNFRSF25
41191_at	23022	PALLD
41192_at	56267	KYAT3
41193_at	1848	DUSP6
41194_at	6727	SRP14
41195_at	4026	LPP
41196_at	3837	KPNB1
41197_at	5886	RAD23A
41198_at	2896	GRN
41199_s_at	6421	SFPQ
411_i_at	10581	IFITM2
41200_at	949	SCARB1
41201_at	10059	DNM1L
41202_s_at	10106	CTDSP2
41203_at	7536	SF1
41204_s_at	7536	SF1
41205_at	7337	UBE3A
41206_r_at	1337	COX6A1
41207_at	84909	C9orf3
41208_at	58517	RBM25
41209_at	4023	LPL
41210_at	1360	CPB1
41211_at	10137	RBM12
41212_r_at	7458	EIF4H
41213_at	5052	PRDX1
41214_at	6192	RPS4Y1
41216_r_at	3398	ID2
41217_at	27072	VPS41
41218_at	9736	USP34
41220_at	10801	SEPT9
41221_at	5223	PGAM1
41222_at	6778	STAT6
41223_at	9377	COX5A
41225_at	1845	DUSP3
41226_at	1845	DUSP3
41227_at	4952	OCRL
41228_r_at	515	ATP5F1
41229_at	4781	NFIB
41230_at	5607	MAP2K5
41231_f_at	3151	HMGN2
41232_at	26123	TCTN3
41234_at	10049	DNAJB6
41235_at	468	ATF4
41236_at	54471	MIEF1
41237_at	3105	HLA-A
41239_r_at	1520	CTSS
41240_at	5683	PSMA2
41241_at	4677	NARS
41242_at	6675	UAP1
41244_f_at	5500	PPP1CB
41245_at	2662	GDF10
41246_at	5270	SERPINE2
41247_at	3745	KCNB1
41248_at	23283	CSTF2T
41249_at	65220	NADK
41250_at	7965	AIMP2
41251_at	9326	ZNHIT3
41252_s_at	55041	PLEKHB2
41253_s_at	55041	PLEKHB2
41254_at	53616	ADAM22
41255_at	53616	ADAM22
41256_at	1936	EEF1D
41257_at	831	CAST
41259_at	51491	NOP16
41260_at	10521	DDX17
41262_at	9567	GTPBP1
41263_at	9567	GTPBP1
41264_at	83759	RBM4B
41265_at	83759	RBM4B
41266_at	3655	ITGA6
41267_at	22980	TCF25
41268_g_at	22980	TCF25
41269_r_at	8539	API5
41270_at	10609	P3H4
41271_at	23428	SLC7A8
41273_at	439921	MXRA7
41275_at	1875	E2F5
41276_at	10284	SAP18
41277_at	10284	SAP18
41278_at	86	ACTL6A
41279_f_at	9479	MAPK8IP1
41280_r_at	9479	MAPK8IP1
41281_s_at	5192	PEX10
41282_s_at	11079	RER1
41283_at	3189	HNRNPH3
41284_at	3632	INPP5A
41285_at	3632	INPP5A
41286_at	4070	TACSTD2
41287_s_at	801	CALM1
41289_at	4684	NCAM1
41290_at	4684	NCAM1
41291_at	91304	TMEM259
41292_at	3187	HNRNPH1
41293_at	3855	KRT7
41294_at	3855	KRT7
41295_at	56910	STARD7
41297_at	10905	MAN1A2
41298_at	10905	MAN1A2
41299_f_at	29105	CFAP20
41300_s_at	9445	ITM2B
41301_at	9445	ITM2B
41302_at	10768	AHCYL1
41304_at	8828	NRP2
41305_at	6524	SLC5A2
41306_at	63941	NECAB3
41308_at	1487	CTBP1
41309_g_at	1487	CTBP1
41310_f_at	2063	NR2F6
41311_f_at	2063	NR2F6
41312_r_at	2063	NR2F6
41313_at	5007	OSBP
41314_at	1431	CS
41315_at	6294	SAFB
41316_s_at	6294	SAFB
41317_at	5911	RAP2A
41318_g_at	5911	RAP2A
41319_at	5911	RAP2A
41320_s_at	9208	LRRFIP1
41322_s_at	55651	NHP2
41325_at	3777	KCNK3
41326_at	3777	KCNK3
41327_at	24139	EML2
41328_s_at	24139	EML2
41329_at	57147	SCYL3
41330_s_at	9860	LRIG2
41331_at	9860	LRIG2
41332_at	5434	POLR2E
41333_at	23527	ACAP2
41334_r_at	92140	MTDH
41335_at	25936	NSL1
41336_at	25936	NSL1
41337_at	166	AES
41338_at	166	AES
41339_at	10277	UBE4B
41340_at	8482	SEMA7A
41341_at	8482	SEMA7A
41342_at	5902	RANBP1
41343_at	8760	CDS2
41344_s_at	5813	PURA
41345_at	5813	PURA
41346_at	9215	LARGE1
41347_at	10265	IRX5
41348_at	10265	IRX5
41349_at	5664	PSEN2
41350_at	1291	COL6A1
41351_at	1291	COL6A1
41352_at	6480	ST6GAL1
41353_at	608	TNFRSF17
41354_at	6781	STC1
41355_at	53335	BCL11A
41356_at	53335	BCL11A
41357_at	506	ATP5B
41358_at	54805	CNNM2
41359_at	11187	PKP3
41360_at	9337	CNOT8
41361_at	9337	CNOT8
41362_at	9619	ABCG1
41363_at	8487	GEMIN2
41364_r_at	9749	PHACTR2
41365_at	727897	MUC5B
41366_at	22864	R3HDM2
41367_at	3174	HNF4G
41368_at	64849	SLC13A3
41369_at	5406	PNLIP
41370_at	9410	SNRNP40
41371_at	2968	GTF2H4
41372_at	22863	ATG14
41373_s_at	4131	MAP1B
41374_at	6199	RPS6KB2
41375_at	57819	LSM2
41376_i_at	7364	UGT2B7
41377_f_at	7364	UGT2B7
41378_at	6444	SGCD
41379_at	23137	SMC5
41380_at	1802	DPH2
41381_at	80205	CHD9
41382_at	1755	DMBT1
41383_at	4586	MUC5AC
41384_at	8767	RIPK2
41385_at	23136	EPB41L3
41386_i_at	23135	KDM6B
41387_r_at	23135	KDM6B
41388_at	4212	MEIS2
41389_s_at	5891	MOK
41390_at	7402	UTRN
41391_at	317648	NOP14-AS1
41392_at	317648	NOP14-AS1
41393_at	7748	ZNF195
41394_at	5338	PLD2
41395_at	8534	CHST1
41396_at	7461	CLIP2
41397_at	55565	ZNF821
41398_at	64848	YTHDC2
41399_at	23133	PHF8
413_at	3235	HOXD9
41400_at	7083	TK1
41401_at	1466	CSRP2
41402_at	25849	PARM1
41403_at	6636	SNRPF
41404_at	8986	RPS6KA4
41405_at	6424	SFRP4
41406_at	65123	INTS3
41408_at	6832	SUPV3L1
41409_at	9473	THEMIS2
41410_at	51103	NDUFAF1
41411_at	51103	NDUFAF1
41412_at	27254	CSDC2
41413_at	1209	CLPTM1
41414_at	25807	RHBDD3
41415_at	705	BYSL
41416_at	2267	FGL1
41417_at	51573	GDE1
41418_at	22859	ADGRL1
41419_at	51454	GULP1
41420_at	3488	IGFBP5
41421_at	23125	CAMTA2
41422_at	1807	DPYS
41423_at	9746	CLSTN3
41424_at	5446	PON3
41425_at	2313	FLI1
41426_at	7988	ZNF212
41427_at	7481	WNT11
41428_at	10057	ABCC5
41429_at	5519	PPP2R1B
41430_at	23335	WDR7
41431_at	22858	ICK
41432_at	9252	RPS6KA5
41433_at	7412	VCAM1
41434_at	64854	USP46
41435_at	8541	PPFIA3
41436_at	7750	ZMYM2
41437_at	26175	TMEM251
41438_at	114882	OSBPL8
41439_at	4430	MYO1B
41440_at	7923	HSD17B8
41441_at	6908	TBP
41442_at	863	CBFA2T3
41443_at	23550	PSD4
41444_at	5609	MAP2K7
41445_at	7040	TGFB1
41447_at	22856	CHSY1
41448_at	3206	HOXA10
41449_at	8910	SGCE
41450_at	56681	SAR1A
41451_s_at	56681	SAR1A
41452_at	23660	ZKSCAN5
41453_at	1741	DLG3
41454_at	23593	HEBP2
41455_at	9743	ARHGAP32
41456_at	5188	GATB
41457_at	23116	TOGARAM1
41458_at	23334	SZT2
41459_at	7174	TPP2
41460_at	10432	RBM14
41461_at	5378	PMS1
41462_at	6643	SNX2
41463_at	127703	C1orf216
41464_at	9739	SETD1A
41465_at	7707	ZNF148
41466_s_at	7707	ZNF148
41469_at	5266	PI3
41470_at	8842	PROM1
41471_at	6280	S100A9
41472_at	60489	APOBEC3G
41473_at	2053	EPHX2
41474_at	3796	KIF2A
41475_at	4814	NINJ1
41476_at	2767	GNA11
41477_at	3769	KCNJ13
41478_at	23331	TTC28
41479_s_at	5889	RAD51C
41480_at	5889	RAD51C
41481_at	3673	ITGA2
41482_at	2671	GFER
41483_s_at	3727	JUND
41484_r_at	3727	JUND
41485_at	3939	LDHA
41486_at	11228	RASSF8
41487_at	11228	RASSF8
41488_at	57149	LYRM1
41489_at	7088	TLE1
41490_at	5634	PRPS2
41491_s_at	23250	ATP11A
41492_r_at	23250	ATP11A
41493_at	23250	ATP11A
41494_at	10444	ZER1
41495_at	58487	CREBZF
41497_at	1032	CDKN2D
41498_at	22883	CLSTN1
41499_at	6497	SKI
414_at	3236	HOXD10
41500_at	6497	SKI
41501_at	10114	HIPK3
41502_at	10114	HIPK3
41503_at	22882	ZHX2
41504_s_at	4094	MAF
41505_r_at	4094	MAF
41506_at	8550	MAPKAPK5
41508_at	1961	EGR4
41509_at	3313	HSPA9
41510_s_at	3313	HSPA9
41511_at	4261	CIITA
41512_at	8315	BRAP
41514_s_at	65005	MRPL9
41515_at	5931	RBBP7
41516_at	10652	YKT6
41517_g_at	10652	YKT6
41518_at	10652	YKT6
41519_at	284352	PPP1R37
41520_at	284352	PPP1R37
41521_at	4242	MFNG
41522_at	4242	MFNG
41523_at	10981	RAB32
41524_at	3628	INPP1
41525_at	10362	HMG20B
41526_at	10362	HMG20B
41527_f_at	130074	FAM168B
41528_at	130074	FAM168B
41529_g_at	130074	FAM168B
41530_at	10449	ACAA2
41531_at	4071	TM4SF1
41532_at	7709	ZBTB17
41533_at	90362	FAM110B
41534_at	5099	PCDH7
41535_at	8099	CDK2AP1
41536_at	3400	ID4
41537_r_at	4784	NFIX
41538_r_at	2905	GRIN2C
41539_at	2905	GRIN2C
41540_at	5510	PPP1R7
41541_at	2987	GUK1
41542_at	7763	ZFAND5
41543_at	3899	AFF3
41544_at	10769	PLK2
41545_at	1021	CDK6
41546_at	1021	CDK6
41547_at	9184	BUB3
41549_s_at	8905	AP1S2
41550_at	11079	RER1
41551_at	11079	RER1
41552_g_at	11079	RER1
41553_at	734	OSGIN2
41554_at	734	OSGIN2
41555_at	9957	HS3ST1
41556_s_at	9957	HS3ST1
41557_at	23517	SKIV2L2
41558_s_at	57476	GRAMD1B
41559_at	57476	GRAMD1B
41560_at	5134	PDCD2
41561_s_at	90410	IFT20
41563_at	4308	TRPM1
41564_at	4308	TRPM1
41565_at	11273	ATXN2L
41566_at	6939	TCF15
41567_at	6939	TCF15
41568_at	414	ARSD
41569_at	23234	DNAJC9
41570_at	317662	FAM149B1
41571_at	5966	REL
41572_r_at	5966	REL
41573_at	6670	SP3
41574_at	5411	PNN
41575_at	2131	EXT1
41577_at	26051	PPP1R16B
41578_at	4808	NHLH2
41579_s_at	5584	PRKCI
41580_at	100131755	ARMCX4
41581_at	10102	TSFM
41582_at	10677	AVIL
41583_at	2237	FEN1
41585_at	23231	SEL1L3
41586_at	8817	FGF18
41587_g_at	8817	FGF18
41588_at	8817	FGF18
41589_at	3785	KCNQ2
41590_at	51112	TRAPPC12
41591_at	10238	DCAF7
41592_at	8651	SOCS1
41593_at	8651	SOCS1
41594_at	3716	JAK1
41595_at	23379	ICE1
41596_s_at	4669	NAGLU
41598_at	9554	SEC22B
41599_at	2627	GATA6
415_at	1399	CRKL
41600_at	5036	PA2G4
41601_at	6868	ADAM17
41602_at	3208	HPCA
41603_at	10607	TBL3
41604_at	157567	ANKRD46
41605_at	57148	RALGAPB
41606_at	4733	DRG1
41607_at	5016	OVGP1
41608_at	1393	CRHBP
41609_at	3109	HLA-DMB
41610_at	3911	LAMA5
41611_at	9325	TRIP4
41612_at	9422	ZNF264
41613_at	9895	TECPR2
41614_at	23113	CUL9
41615_at	4253	MIA2
41616_at	5303	PIN4
41617_at	3046	HBE1
41618_at	1308	COL17A1
41619_at	3664	IRF6
41620_at	9732	DOCK4
41621_i_at	10781	ZNF266
41622_r_at	10781	ZNF266
41623_s_at	51343	FZR1
41624_r_at	51343	FZR1
41625_at	9969	MED13
41626_at	8914	TIMELESS
41627_at	6388	SDF2
41628_at	2530	FUT8
41629_at	7104	TM4SF4
41630_at	51101	ZC2HC1A
41632_at	1871	E2F3
41633_at	26168	SENP3
41634_at	9728	SECISBP2L
41635_at	9589	WTAP
41636_at	9727	RAB11FIP3
41637_at	28955	DEXI
41638_at	23398	PPWD1
41639_at	23397	NCAPH
41640_at	54432	YIPF1
41641_at	27076	LYPD3
41644_at	23328	SASH1
41645_at	8398	PLA2G6
41646_at	51347	TAOK3
41647_at	51347	TAOK3
41648_at	1384	CRAT
41649_at	55810	FOXJ2
41650_at	9391	CIAO1
41651_at	23325	WASHC4
41652_at	1302	COL11A2
41653_at	221692	PHACTR1
41654_at	100	ADA
41655_at	11043	MID2
41656_at	9397	NMT2
41657_at	6794	STK11
41658_at	10435	CDC42EP2
41659_at	6830	SUPT6H
41660_at	9620	CELSR1
41662_at	25977	NECAP1
41663_at	10228	STX6
41664_at	10469	TIMM44
41665_at	51585	PCF11
41666_at	259217	HSPA12A
41667_s_at	23483	TGDS
41668_r_at	23483	TGDS
41669_at	23318	ZCCHC11
41670_at	27351	DESI1
41671_at	2009	EML1
41672_at	144699	FBXL14
41673_at	2257	FGF12
41674_at	2257	FGF12
41675_at	9892	SNAP91
41676_at	339290	LINC00667
41677_at	3601	IL15RA
41678_at	2048	EPHB2
41679_at	81563	C1orf21
41680_at	22996	TTC39A
41681_at	22	ABCB7
41682_s_at	594	BCKDHB
41683_i_at	594	BCKDHB
41684_at	594	BCKDHB
41685_at	285596	FAM153A
41688_at	51090	PLLP
41689_at	51090	PLLP
41690_at	84159	ARID5B
41691_at	26043	UBXN7
41692_at	8867	SYNJ1
41693_r_at	54677	CROT
41694_at	661	POLR3D
41695_at	23099	ZBTB43
41696_at	79017	GGCT
41697_at	8310	ACOX3
41698_at	23315	SLC9A8
41699_f_at	23774	BRD1
416_s_at	3222	HOXC5
41700_at	2149	F2R
41701_at	729	C6
41702_r_at	10621	POLR3F
41704_at	441151	TMEM151B
41705_at	5986	RFNG
41707_at	23098	SARM1
41708_at	23314	SATB2
41709_at	8495	PPFIBP2
41710_at	54103	GSAP
41711_at	10587	TXNRD2
41712_at	9716	AQR
41713_at	7586	ZKSCAN1
41714_at	9890	PLPPR4
41715_at	5287	PIK3C2B
41716_at	23312	DMXL2
41721_at	3817	KLK2
41722_at	23530	NNT
41724_at	10134	BCAP31
41725_at	1455	CSNK1G2
41726_at	1889	ECE1
41727_at	23019	CNOT1
41728_at	9761	MLEC
41729_at	25820	ARIH1
41730_at	4634	MYL3
41731_g_at	4634	MYL3
41732_at	552900	BOLA2
41734_at	22898	DENND3
41735_at	22898	DENND3
41736_g_at	22898	DENND3
41737_at	10250	SRRM1
41738_at	800	CALD1
41739_s_at	800	CALD1
41740_at	403	ARL3
41741_at	5935	RBM3
41742_s_at	10133	OPTN
41743_i_at	10133	OPTN
41744_at	10133	OPTN
41745_at	10410	IFITM3
41746_at	4809	SNU13
41747_s_at	4205	MEF2A
41748_at	7125	TNNC2
41749_at	8209	C21orf33
41750_at	10130	PDIA6
41751_at	10130	PDIA6
41752_at	27069	GHITM
41753_at	81	ACTN4
41754_at	10128	LRPPRC
41755_at	22837	COBLL1
41756_at	11321	GPN1
41757_at	9217	VAPB
41758_at	25829	TMEM184B
41759_at	6500	SKP1
41760_at	1347	COX7A2
41761_at	7073	TIAL1
41762_at	7073	TIAL1
41763_g_at	7073	TIAL1
41764_at	341	APOC1
41765_at	11224	RPL35
41766_at	4122	MAN2A2
41767_r_at	23015	GOLGA8A
41768_at	5573	PRKAR1A
41769_at	487	ATP2A1
41770_at	4128	MAOA
41771_g_at	4128	MAOA
41772_at	4128	MAOA
41773_at	5119	CHMP1A
41774_at	379	ARL4D
41775_at	23463	ICMT
41776_at	475	ATOX1
41777_at	10159	ATP6AP2
41778_at	6510	SLC1A5
41779_at	6004	RGS16
41780_at	8500	PPFIA1
41781_at	8500	PPFIA1
41782_g_at	8500	PPFIA1
41783_at	1382	CRABP2
41784_at	25957	PNISR
41785_at	1982	EIF4G2
41786_at	285148	IAH1
41787_at	9819	TSC22D2
41788_i_at	9819	TSC22D2
41789_r_at	9819	TSC22D2
41790_at	7915	ALDH5A1
41791_at	57020	C16orf62
41792_at	6833	ABCC8
41793_at	6833	ABCC8
41794_at	5149	PDE6H
41795_at	4690	NCK1
41796_at	23228	PLCL2
41798_at	6610	SMPD2
417_at	5581	PRKCE
41800_s_at	7266	DNAJC7
41801_at	26234	FBXL5
41802_at	79703	C11orf80
41803_g_at	79703	C11orf80
41805_g_at	79703	C11orf80
41806_at	2247	FGF2
41807_at	138151	NACC2
41808_at	9988	DMTF1
41809_at	79161	TMEM243
41810_at	150967	LINC01963
41811_f_at	150967	LINC01963
41812_s_at	23225	NUP210
41813_at	23225	NUP210
41814_at	2517	FUCA1
41815_at	23224	SYNE2
41816_at	29775	CARD10
41817_g_at	29775	CARD10
41818_at	29775	CARD10
41819_at	2533	FYB
41820_s_at	8621	CDK13
41821_at	8621	CDK13
41822_at	25799	ZNF324
41823_at	6780	STAU1
41824_at	51096	UTP18
41826_at	57613	FAM234B
41827_f_at	91316	GUSBP11
41828_at	4152	MBD1
41829_at	23367	LARP1
41830_at	9813	EFCAB14
41831_at	4041	LRP5
41832_s_at	10899	JTB
41833_at	10899	JTB
41834_g_at	10899	JTB
41835_at	8715	NOL4
41836_at	10523	CHERP
41837_at	56967	C14orf132
41838_at	55559	HAUS7
41839_at	2619	GAS1
41841_at	8019	BRD3
41842_at	8019	BRD3
